Title,Date,Source
"[CES2020] LF 헤지스, LG전자와 진일보한 가상 피팅 기술 선봬",2020.01.09,이를 통해 향후 사용자는 씽큐 핏과 연동된 모바일 쇼핑 어플리케이션인 LF몰을 통해 마음에 드는 옷을 실제로 구매할 수도 있고 빅데이터 분석을 통해 사용자에게 어울리는 옷을 추천 받을 수도 있다.
"헤지스X LG전자, 'CES 2020'서 신개념 가상 피팅기술 선봬",2020.01.09,"이를 통해 향후 사용자는 씽큐 핏과 연동된 모바일 쇼핑 앱인 LF몰을 통해 마음에 드는 옷을 실제로 구매할 수도 있고, 빅데이터 분석을 통해 사용자에게 어울리는 옷을 추천받을 수도 있다."
"LF 헤지스, ‘CES 2020’서 LG전자와 가상피팅 선봬",2020.01.10,이를 통해 향후 사용자는 씽큐 핏과 연동된 모바일 쇼핑 어플리케이션인 LF몰을 통해 마음에 드는 옷을 실제로 구매할 수도 있고 빅데이터 분석을 통해 사용자에게 어울리는 옷을 추천 받을 수도 있다. 한편 CES는...
"LF 헤지스, 'CES 2020'서 LG전자와 더 정교해진 '가상 피팅' 기술 선봬",2020.01.10,이를 통해 향후 사용자는 씽큐 핏과 연동된 모바일 쇼핑 어플리케이션인 LF몰을 통해 마음에 드는 옷을 실제로 구매할 수도 있고 빅데이터 분석을 통해 사용자에게 어울리는 옷을 추천 받을 수도 있다.
"[CES 2020] LF 헤지스 - LG전자, 'CES'서 신개념 가상 피팅 기술 선보여",2020.01.10,또 빅데이터 분석으로 사용자에게 어울리는 옷을 추천 받을 수 있다. 특히 옷 사이즈나 길이가 맞지 않아 생기는 온라인 쇼핑의 번거로움을 줄일 수 있다는 평이다. LF는 지난해 9월에도 유럽 최대 가전·IT?박람회...
유통업계 “CES서 우리 혁신 기술도 눈여겨 봐 주세요”,2020.01.10,"사용자는 씽큐 핏과 연동된 모바일 쇼핑 앱 LF몰을 통해 마음에 드는 옷을 실제로 구매할 수도 있고 빅데이터 분석을 통해 사용자에게 어울리는 옷을 추천 받을 수도 있다. ▲ CJ 4DPLEX, CES2020에서 처음 선보이는..."
<김자연 칼럼> 2020년 패션 테크 트렌드 ... 인공지능과 블록체인까지,2020.01.10,추천 기능이다. 개인맞춤형(Personalization)으로 진화하면서 소비자들은 이제 온라인 리테일에서도 자신의 체형에 맞는 옷을 더욱 간편하게 찾고 있다. 이처럼 디지털 기술은 소비자들의 마음에 드는 옷을 먼저 추천해...
"패션·뷰티업계, 올해 혁신 키워드는 '맞춤형 서비스'",2020.01.11,사용자는 향후 씽큐 핏과 연동된 모바일 쇼핑 애플리케이션 LF몰을 통해 마음에 드는 옷을 실제로 구매할 수 있고 빅데이터 분석을 통해 사용자에게 어울리는 옷을 추천받을 수도 있다. 관련 업계는 일찍이 개인 맞춤형...
"LF 헤지스, 'CES 2020'서 신개념 가상 피팅 기술 공개",2020.01.13,"이를 통해 향후 사용자는 씽큐 핏과 연동된 모바일 쇼핑 어플리케이션인 LF몰을 통해 마음에 드는 옷을 실제로 구매할 수 있고, 빅데이터 분석을 통해 자신에게 어울리는 옷을 추천받을 수도 있다."
"삼성물산패션연구소 ""2020년 패션트렌드는 '소신'""",2020.01.15,옷을 추천받을 수도 있다. 무신사·W컨셉 등 온라인 패션 플랫폼 기업들도 개인별 맞춤 서비스를 확대할... 도입해 추천 상품 기능을 강화하는 등 관련 기술을 개발해 적용하고 있다. 최근에는 8가지 체형 별 정사이즈와...
“소비자 대신 고민한다”…‘최첨단’으로 변신 중인 패션업계,2020.01.18,"옷을 추천받을 수 있다. 옷딜은 ‘로봇MD’ 는 일반적으로 막대한 시간이 소요되는 MD업무를 데이터만... 인공지능 로봇 MD가 소비자취향에 맞춰 기획, 상품조사, 분류, 추천, 진열하는 MD업무를 수행하면서 기존보다..."
"'개는 훌륭하다' 김지민 ""유기견 입양, 치와와 고향 멕시코 다녀와"" [전일야화...",2020.01.21,"느낌이가 옷을 입은 걸 본 강형욱은 ""전 강아지들 인위적으로 옷 입히는 걸 안 좋아하는데, 푸들, 몰티즈, 치와와, 도베르만은 옷 입히는 걸 추천한다. 한국의 겨울이 얘네한테 너무나 가혹하다""라고 했다. 이경규가..."
"김지민 ""유기견 나리 입양, 치와와 고향 멕시코 치와와 다녀왔다""",2020.01.21,"느낌이가 옷을 입은 걸 본 강형욱은 ""전 강아지들 인위적으로 옷 입히는 걸 안 좋아하는데, 푸들, 몰티즈, 치와와, 도베르만은 옷 입히는 걸 추천한다. 한국의 겨울이 얘네한테 너무나 가혹하다""고 말했다. 이에 이경규는..."
"[알기쉬운 AI①] '데이터 3법' 통과···""인공지능 누구나 쉽게 활용할 수 있...",2020.01.23,또한 AI 지원 쇼핑 앱을 사용하면 고객이 온라인에서 보는 옷의 스크린 샷을 찍고 해당 사진에서 쇼핑 가능한 의류 및 액세서리를 식별한 다음 유사한 스타일의 옷을 추천받도록 한다. 이처럼 각 사람의 쇼핑 정보를 모아서...
"무신사·지그재그·29CM... ""백화점 안 가는 MZ세대 공략해 떴어요""",2020.01.25,"취향 분석해 추천하고, 이미지로 소통하는 온라인 편집숍 콘텐츠+쇼핑 '미디어 커머스'로 MZ세대와 설득... 이곳에선 고객 정보 몇 가지를 입력하면 취향을 분석해 다양한 쇼핑몰의 옷을 추천해 준다. 한 20대 이용자는..."
[설채현의 왜 이러는 개냥] 명절 음식 주지 마세요,2020.01.25,""" ""항상 가습기를 통해서 실내 습도도 적당하게 잘 유지해주시고요. 그리고 환기도 잊지 말아주세요. 집 안은 그렇게 춥지 않으니까요. 아이들이 추워하지 않으면 옷 입히지 않는 걸 추천 드립니다. 감사합니다."""
"무신사·지그재그... ""MZ세대는 백화점 대신 여기서 쇼핑해요""",2020.01.25,"이곳에선 고객 정보 몇 가지를 입력하면 취향을 분석해 다양한 쇼핑몰의 옷을 추천해 준다. 한 20대 이용자는 ""일일이 여러 쇼핑몰에 들어갈 필요 없이, 이곳에서 주문과 결제까지 마칠 수 있어 편리하다""고 만족감을..."
[설채현의 왜 이러는 개냥] 명절 음식 주지 마세요,2020.01.25,""" ""항상 가습기를 통해서 실내 습도도 적당하게 잘 유지해주시고요. 그리고 환기도 잊지 말아주세요. 집 안은 그렇게 춥지 않으니까요. 아이들이 추워하지 않으면 옷 입히지 않는 걸 추천 드립니다. 감사합니다."""
[선교칼럼] 인공지능 시대의 선교사역,2020.01.27,"옷장 앞에 서면 자신의 신체를 분석해 체형에 맞는 옷을 추천해 주거나, 신발과 가방도 추천해 준다. 냉장고 앞에 서면 지금 어떤 재료들이 남아 있고 그것으로 어떤 요리가 가능한지를 알려 준다. 한국에서 개발한..."
조선대 창업지원단 ‘창업장학금’ 수여식 개최,2020.01.29,3등급 장학생에는 고장완(조선대학교 컴퓨터공학과·3학년) 학생이 ‘계절과 날씨에 따라 옷을 추천해주는 어플’로 선정됐다. 이승권 조선대 창업지원단장은 “이번 수여식은 창업에 열정을 가진 학생들을 만나는...
"조선대학교 창업지원단, 2019년 창업장학금 수여식 개최",2020.01.29,"옷을 추천해주는 어플' 등으로 선정됐다. 이승권 조선대 창업지원단장은 ""이번 수여식은 창업에 열정을 가진 학생들을 만나는 기분 좋은 자리였으며, 조선대학교 창업지원단은 다양한 지원 사업을 통해 준비된..."
"조선대 창업지원단, 2019년 창업장학금 수여식 개최",2020.01.29,"옷을 추천해주는 어플’ 등으로 선정됐다. 이승권 조선대 창업지원단장은 “이번 수여식은 창업에 열정을 가진 학생들을 만나는 기분 좋은 자리였으며, 조선대학교 창업지원단은 다양한 지원 사업을 통해 준비된..."
"조선대 창업지원단, 창업장학금 수여식",2020.01.29,"옷을 추천해주는 어플' 등으로 선정됐다. 이승권 조선대 창업지원단장은 ""이번 수여식은 창업에 열정을 가진 학생들을 만나는 기분 좋은 자리였다""며 ""앞으로도 다양한 지원 사업을 통해 준비된 학생 창업 활성화에..."
"조선대 창업지원단, 2019년 창업장학금 수여식",2020.01.30,"구건우(항공우주공학과·2학년) 학생이 ‘이지브라와 Unfoldable Drone Protection Device’으로, 3등급 장학생에는 고장완(컴퓨터공학과·3학년) 학생이 ‘계절과 날씨에 따라 옷을 추천해주는 어플’ 등으로 선정됐다."
"조선대 창업지원단, 2019년 창업장학금 수여식 개최",2020.01.30,"옷을 추천해주는 어플’ 등으로 선정됐다. 이승권 조선대 창업지원단장은 “이번 수여식은 창업에 열정을 가진 학생들을 만나는 기분 좋은 자리였으며, 조선대학교 창업지원단은 다양한 지원 사업을 통해 준비된..."
"조선대학교 창업지원단, 2019년 창업장학금 수여식 개최",2020.01.30,"옷을 추천해주는 어플’ 등으로 선정됐다.이승권 조선대 창업지원단장은 “이번 수여식은 창업에 열정을 가진 학생들을 만나는 기분 좋은 자리였으며, 조선대학교 창업지원단은 다양한 지원 사업을 통해 준비된..."
"조선대학교 창업지원단, 2019년 창업장학금 수여식 개최",2020.01.30,"옷을 추천해주는 어플' 등으로 선정됐다. 이승권 조선대 창업지원단장은 ""이번 수여식은 창업에 열정을 가진 학생들을 만나는 기분 좋은 자리였으며, 조선대학교 창업지원단은 다양한 지원 사업을 통해 준비된 학생..."
[김종석 대기자의 화판(化板)-14] 친환경·Z세대 이해가 기업의 성패 가른다,2020.01.31,우선 유튜브에서 옷과 스타일링을 추천받는다. 패션 포털에서 후기를 기반으로 옷을 고르고 옷이 마음에 들면 온·오프라인을 통틀어 가장 저렴한 곳에서 주문한다. 젊은 세대를 무시하는 베이비부머 세대는 영어로는...
"“검색 한 번에 고민 끝”…빅데이터 접목한 패션업계, 첨단기술 어디까지?",2020.02.06,"인공지능 로봇 MD가 소비자취향에 맞춰 기획, 상품조사, 분류, 추천, 진열하는 MD업무를 수행하면서 기존보다... 옷을 추천받을 수 있다. 패션업계는 고객 편리함을 위해 첨단기술 개발에 주력할 예정이다. LF 패션..."
"인터뷰+ㅣ""여자들 정말 이래?"" 너무도 솔직한 연극 '리마인드' 여배우 3인방",2020.02.11,"중국 사람들에게 옷을 추천하고, '예쁘다' 칭찬하고 하는 모습을 제가 하는 사람들에겐 보여주고 싶지 않았거든요.""(여시현) ""요즘은 10년 넘게 일한 후, 돈이 있든 없든 여행을 떠나거나 자기를 돌아보는 사람들이 많이..."
男다른 쇼핑 혁명,2020.03.11,"평소 고민 역시 ‘쇼핑과 옷’에 맞닿아 있었던 둘은 졸업 전 봄학기 시즌 직접 옷을 제작해 팔아보기도... 고객들이 다시 방문하면, 기존 고객의 쇼핑 이력이 남게 되어 새로운 옷을 추천받기도 한다. 여기에다 직원들의..."
‘미스터트롯’서 버터트로트 선보인 이일민…#이동준 아들 #유부남 #29살,2020.03.14,이일민은 방송에서 “아버지가 이 옷을 입고 가라고 추천해주셨다”며 “아버지가 배우 겸 가수인 이동준이다”고 말했다. 이어 이일민은 아버지의 끼와 재능을 물려받아 느끼하면서도 중후한 매력을 선보여 일명...
이동준 아들 이일민 누구? ‘미스터트롯’ 출연 가수로 알려져,2020.03.15,이일민은 방송에서 “아버지가 이 옷을 입고 가라고 추천해주셨다”며 “아버지가 배우 겸 가수인 이동준이다”고 말했다. 이어 이일민은 아버지의 끼와 재능을 물려받아 느끼하면서도 중후한 매력을 선보여 일명...
"‘나혼자산다’ 박나래, 조지나 플리 마켓 235만원 기부금...30만원 기부한 넉...",2020.03.21,박나래는 각종 옷을 추천하며 4종 세트 옷을 친구 눈을 보지 않고 옷을 추천했다. 박나래는 “겨울에 이거만 돌려 입어. 2만원만 줄게”라고 말해 주위를 웃음바다로 만들었다. 산다라박 컬렉션을 본 박나래 실친은...
"이시영 등산 인증샷 ""마스크 착용했지만…행복했다""",2020.03.22,"등산복 추천해주셨는데 넘 좋았어요. 감사해요. 또 좋은 장비랑 옷이랑 좋은 산 추천해주세요""라는 글과 함께 여러 장의 사진을 게재했다. 사진 속에는 등산 중 셀카를 촬영한 이시영의 모습이 담겼다. 검정색 마스크와..."
"오라클 기고 | 2020년, 리테일 키워드는? ‘개인화·사회적 책임·소셜커머스...",2020.03.26,"옷을 추천받을 수 있도록 했다. 오프라인과 온라인 쇼핑 경험을 자연스럽게 연결하는 것이 갈수록... 또한 이들이 친구에게 해당 브랜드 제품을 추천할 가능성이 높다고 분석했다. 사회적, 환경적 책임을 입증하는..."
"런드리고, 이불세탁 30% 할인...""장수 무제한""",2020.03.31,"또한 런드리고는 아트앤에디션과 제휴를 맺고 4월 1일부터 26일까지 #런드리고 #겨울옷정리 #런드리고추천 등의 필수 해시태그를 포함, 겨울 옷 세탁 인증 사진을 인스타그램에 올리면 추첨을 통해 봄 느낌이 물씬 풍기는..."
"런드리고, 이불세탁 30% 할인...""장수 무제한""",2020.03.31,"또한 런드리고는 아트앤에디션과 제휴를 맺고 4월 1일부터 26일까지 #런드리고 #겨울옷정리 #런드리고추천 등의 필수 해시태그를 포함, 겨울 옷 세탁 인증 사진을 인스타그램에 올리면 추첨을 통해 봄 느낌이 물씬 풍기는..."
"비대면 모바일세탁 런드리고, 봄맞이 이불세탁 할인 이벤트",2020.03.31,"또 런드리고는 아트앤에디션과 제휴를 맺고 4월 1일부터 26일까지 런드리고 겨울옷정리 런드리고추천 등의 필수 해시태그를 포함, 겨울 옷 세탁 인증 사진을 인스타그램에 올리면 추첨을 통해 김인옥 작가의 친필 사인이..."
"런드리고, 봄맞이 이불 세탁 할인 진행",2020.03.31,"또한 런드리고는 아트앤에디션과 제휴를 맺고 4월 1일부터 26일까지 #런드리고 #겨울옷정리 #런드리고추천 등의 필수 해시태그를 포함, 겨울 옷 세탁 인증 사진을 인스타그램에 올리면 추첨을 통해 봄 느낌이 물씬 풍기는..."
"런드리고, 봄맞이 이불 세탁 '30% 할인' 이벤트",2020.03.31,"또한 런드리고는 아트앤에디션과 제휴를 맺고 4월1일부터 26일까지 #런드리고 #겨울옷정리 #런드리고추천 등의 필수 해시태그를 포함, 겨울 옷 세탁 인증 사진을 인스타그램에 올리면 추첨을 통해 김인옥 작가의 친필..."
